freq_hz,spl_db
26.1005,51.885
26.2897,51.804
26.4802,52.091
26.6721,52.631
26.8654,53.171
27.0600,53.711
27.2561,55.390
27.4536,57.359
27.6526,59.327
27.8529,61.205
28.0548,62.311
28.2581,63.416
28.4628,64.522
28.6691,63.405
28.8769,60.121
29.0861,56.837
29.2969,53.553
29.5092,52.481
29.7230,51.409
29.9384,50.336
30.1553,49.386
30.3739,48.525
30.5940,47.664
30.8157,46.819
31.0390,46.028
31.2639,45.237
31.4904,44.446
31.7186,43.901
31.9485,43.360
32.1800,42.820
32.4132,42.609
32.6480,42.481
32.8846,42.353
33.1229,41.899
33.3629,41.296
33.6047,40.693
33.8482,40.389
34.0935,40.252
34.3406,40.114
34.5894,40.149
34.8401,40.272
35.0925,40.394
35.3468,40.605
35.6029,40.845
35.8609,41.086
36.1208,41.612
36.3826,42.173
36.6462,42.667
36.9117,42.525
37.1792,42.382
37.4486,42.470
37.7200,42.981
37.9933,43.493
38.2687,43.816
38.5460,44.043
38.8253,44.284
39.1066,45.076
39.3900,45.868
39.6755,46.646
39.9630,47.405
40.2525,48.163
40.5442,46.234
40.8380,43.988
41.1340,42.443
41.4320,41.953
41.7323,41.463
42.0347,41.579
42.3393,41.728
42.6461,41.050
42.9551,39.662
43.2664,38.424
43.5799,37.904
43.8957,37.383
44.2138,37.350
44.5342,37.408
44.8569,38.038
45.1820,39.130
45.5094,39.498
45.8391,38.197
46.1713,36.974
46.5059,36.574
46.8429,36.174
47.1823,36.262
47.5242,36.401
47.8686,36.247
48.2155,35.998
48.5649,35.875
48.9168,35.822
49.2713,35.725
49.6283,35.595
49.9879,35.158
50.3502,34.425
50.7150,33.881
51.0825,33.536
51.4527,33.298
51.8255,33.172
52.2011,33.406
52.5794,33.961
52.9604,34.145
53.3442,34.074
53.7307,34.148
54.1201,34.290
54.5122,34.998
54.9073,35.849
55.3051,36.910
55.7059,38.263
56.1096,41.999
56.5162,43.904
56.9257,41.405
57.3382,38.789
57.7537,36.060
58.1722,34.428
58.5938,33.177
59.0183,33.333
59.4460,33.691
59.8768,34.567
60.3107,35.621
60.7477,36.803
61.1879,35.158
61.6313,33.297
62.0779,31.726
62.5278,31.116
62.9809,31.136
63.4372,31.548
63.8969,31.747
64.3600,31.590
64.8263,31.566
65.2961,31.511
65.7693,31.243
66.2459,31.377
66.7259,31.787
67.2094,32.696
67.6964,33.884
68.1870,34.952
68.6811,34.410
69.1788,34.625
69.6801,35.008
70.1850,34.524
70.6936,34.040
71.2059,33.832
71.7219,34.228
72.2416,34.512
72.7651,34.511
73.2924,34.276
73.8235,34.537
74.3585,35.611
74.8973,36.664
75.4400,37.087
75.9867,36.989
76.5373,37.620
77.0919,37.819
77.6506,36.520
78.2133,38.231
78.7800,37.769
79.3509,36.870
79.9259,36.274
80.5051,34.619
81.0885,35.379
81.6761,34.878
82.2679,34.576
82.8641,36.017
83.4645,38.154
84.0694,44.131
84.6786,48.773
85.2922,48.217
85.9102,43.046
86.5328,37.310
87.1598,34.552
87.7914,33.944
88.4276,34.058
89.0684,34.606
89.7138,35.355
90.3639,35.708
91.0187,35.518
91.6783,35.706
92.3426,36.382
93.0118,32.800
93.6858,32.984
94.3647,34.504
95.0485,33.802
95.7372,32.837
96.4310,32.255
97.1298,32.691
97.8336,32.950
98.5425,34.625
99.2566,35.897
99.9759,35.724
100.7003,36.008
101.4301,36.480
102.1651,36.867
102.9054,37.254
103.6511,38.392
104.4022,39.544
105.1587,43.498
105.9208,47.488
106.6883,44.186
107.4614,40.841
108.2401,38.472
109.0245,36.118
109.8145,35.802
110.6103,35.503
111.4118,36.420
112.2191,37.321
113.0323,37.472
113.8514,37.602
114.6764,36.988
115.5074,36.393
116.3444,36.310
117.1875,36.254
118.0367,36.812
118.8920,37.326
119.7536,36.999
120.6214,36.713
121.4954,37.124
122.3758,37.445
123.2626,36.418
124.1558,35.450
125.0555,35.266
125.9617,35.078
126.8745,34.863
127.7939,34.585
128.7199,33.609
129.6527,32.699
130.5922,32.448
131.5385,32.188
132.4917,31.843
133.4518,31.540
134.4188,31.598
135.3929,31.610
136.3740,31.259
137.3622,30.884
138.3576,30.327
139.3602,29.917
140.3701,30.552
141.3872,31.004
142.4118,30.246
143.4438,29.620
144.4832,29.819
145.5302,30.118
146.5848,31.010
147.6470,31.837
148.7169,32.304
149.7946,32.803
150.8800,33.469
151.9734,34.014
153.0746,33.947
154.1839,33.849
155.3012,33.595
156.4265,33.289
157.5601,32.743
158.7018,32.250
159.8518,31.989
161.0102,31.674
162.1769,31.130
163.3521,30.999
164.5359,32.533
165.7282,33.859
166.9291,34.393
168.1387,34.741
169.3571,34.405
170.5844,34.161
171.8205,34.243
173.0656,34.277
174.3197,34.151
175.5829,34.255
176.8552,35.117
178.1368,36.490
179.4276,39.478
180.7278,40.854
182.0375,37.317
183.3566,34.429
184.6853,33.447
186.0236,32.582
187.3716,32.050
188.7293,31.565
190.0969,31.210
191.4745,30.888
192.8620,30.657
194.2595,30.416
195.6672,30.151
197.0851,29.889
198.5133,29.633
199.9518,29.613
201.4007,30.154
202.8601,30.625
204.3301,30.937
205.8108,31.298
207.3022,31.766
208.8044,32.382
210.3175,33.317
211.8415,33.754
213.3766,33.143
214.9228,32.594
216.4802,32.171
218.0489,32.217
219.6290,33.190
221.2205,33.775
222.8236,33.618
224.4383,33.569
226.0646,33.717
227.7028,33.954
229.3528,34.349
231.0148,34.417
232.6888,33.909
234.3750,33.241
236.0734,32.302
237.7841,31.552
239.5071,31.115
241.2427,30.756
242.9909,30.521
244.7517,30.672
246.5252,31.423
248.3117,31.799
250.1110,31.606
251.9234,31.575
253.7490,31.784
255.5877,31.650
257.4398,31.026
259.3054,30.491
261.1844,30.080
263.0770,29.602
264.9834,29.036
266.9036,28.806
268.8377,29.018
270.7858,28.933
272.7480,28.468
274.7245,27.815
276.7152,26.929
278.7204,26.860
280.7401,27.781
282.7745,28.534
284.8236,29.087
286.8875,29.342
288.9665,29.256
291.0604,29.179
293.1696,29.111
295.2940,29.175
297.4338,29.381
299.5891,29.840
301.7601,30.566
303.9468,31.075
306.1493,31.363
308.3678,31.724
310.6023,32.158
312.8531,31.898
315.1202,30.965
317.4036,30.147
319.7037,29.436
322.0204,28.956
324.3539,28.688
326.7043,28.592
329.0717,28.651
331.4563,28.595
333.8582,28.438
336.2774,28.566
338.7143,28.935
341.1687,28.638
343.6410,27.791
346.1311,27.552
348.6393,27.801
351.1657,27.732
353.7104,27.415
356.2735,27.544
358.8552,28.013
361.4557,28.313
364.0749,28.489
366.7132,28.110
369.3705,27.333
372.0471,26.538
374.7431,25.731
377.4587,25.448
380.1939,25.519
382.9489,25.869
385.7239,26.403
388.5191,26.409
391.3344,26.076
394.1702,25.603
397.0265,25.043
399.9035,24.622
402.8014,24.286
405.7203,24.243
408.6603,24.373
411.6216,24.276
414.6044,24.052
417.6088,24.401
420.6349,25.067
423.6830,25.306
426.7532,25.315
429.8456,24.990
432.9605,24.491
436.0979,23.816
439.2580,23.054
442.4411,22.624
445.6472,22.357
448.8765,23.025
452.1293,24.135
455.4056,24.253
458.7057,23.913
462.0296,23.490
465.3777,23.029
468.7500,22.730
472.1468,22.501
475.5681,22.548
479.0143,22.710
482.4854,22.388
485.9817,21.872
489.5033,22.811
493.0505,24.319
496.6233,23.891
500.2221,22.733
503.8469,22.446
507.4980,22.477
511.1755,21.557
514.8797,20.304
518.6107,20.708
522.3688,21.674
526.1541,21.527
529.9668,21.016
533.8072,21.211
537.6754,21.628
541.5716,22.103
545.4960,22.596
549.4489,23.116
553.4304,23.645
557.4408,24.133
561.4803,24.610
565.5490,24.053
569.6472,23.217
573.7751,21.882
577.9329,20.417
582.1208,19.740
586.3391,19.258
590.5880,19.178
594.8676,19.193
599.1783,18.714
603.5202,18.121
607.8935,18.097
612.2986,18.196
616.7356,18.445
621.2047,18.725
625.7062,18.946
630.2403,19.155
634.8073,19.037
639.4074,18.858
644.0408,19.251
648.7078,19.745
653.4086,19.186
658.1434,18.449
662.9126,18.411
667.7163,18.485
672.5549,18.635
677.4285,18.797
682.3374,18.248
687.2819,17.600
692.2623,18.089
697.2787,18.727
702.3314,18.345
707.4208,17.837
712.5471,17.350
717.7105,16.864
722.9113,19.080
728.1498,21.582
733.4263,22.454
738.7410,23.166
744.0942,20.564
749.4863,17.666
754.9173,17.530
760.3878,17.620
765.8979,17.778
771.4479,17.943
777.0381,17.915
782.6688,17.874
788.3404,18.041
794.0530,18.219
799.8071,18.170
805.6028,18.109
811.4405,17.830
817.3206,17.542
823.2432,16.989
829.2088,16.426
835.2175,16.716
841.2699,17.030
847.3661,17.377
853.5064,17.724
859.6913,16.920
865.9210,16.100
872.1958,16.484
878.5161,16.876
884.8822,16.801
891.2944,16.736
897.7531,18.186
904.2586,19.606
910.8112,18.883
917.4113,18.158
924.0592,17.330
930.7554,16.520
937.5000,16.350
944.2935,16.181
951.1363,16.035
958.0286,15.904
964.9708,16.133
971.9634,16.379
979.0067,16.967
986.1010,17.534
993.2467,17.745
1000.4441,17.906
1007.6938,17.306
1014.9959,16.792
1022.3510,17.449
1029.7594,17.982
1037.2214,16.992
1044.7376,16.026
1052.3082,15.320
1059.9336,14.672
1067.6143,14.613
1075.3507,14.572
1083.1432,14.706
1090.9921,14.820
1098.8978,14.762
1106.8609,14.737
1114.8817,14.974
1122.9606,15.122
1131.0980,14.591
1139.2944,14.137
1147.5502,14.226
1155.8658,14.297
1164.2417,14.245
1172.6783,14.178
1181.1760,14.011
1189.7353,13.872
1198.3566,13.894
1207.0404,13.954
1215.7871,14.233
1224.5972,14.421
1233.4711,14.124
1242.4094,13.880
1251.4124,13.909
1260.4806,13.906
1269.6146,13.749
1278.8147,13.634
1288.0815,13.713
1297.4155,13.808
1306.8171,13.976
1316.2869,14.157
1325.8252,14.389
1335.4327,14.560
1345.1098,14.484
1354.8570,14.443
1364.6749,14.536
1374.5639,14.609
1384.5245,14.606
1394.5573,14.527
1404.6629,14.174
1414.8417,13.794
1425.0942,13.319
1435.4210,12.933
1445.8226,12.839
1456.2997,12.787
1466.8526,12.864
1477.4820,12.902
1488.1885,12.823
1498.9725,12.768
1509.8347,12.788
1520.7756,12.771
1531.7957,12.647
1542.8958,12.512
1554.0762,12.344
1565.3377,12.256
1576.6808,12.377
1588.1061,12.457
1599.6141,12.428
1611.2056,12.416
1622.8811,12.448
1634.6411,12.577
1646.4864,12.938
1658.4175,13.334
1670.4351,13.815
1682.5398,14.047
1694.7321,13.721
1707.0129,13.319
1719.3826,12.749
1731.8419,12.298
1744.3916,12.098
1757.0322,11.987
1769.7643,12.057
1782.5888,12.124
1795.5062,12.185
1808.5171,12.217
1821.6224,12.194
1834.8226,12.186
1848.1185,12.209
1861.5107,12.153
1875.0000,11.954
1888.5870,11.878
1902.2725,12.016
1916.0572,12.149
1929.9417,12.270
1943.9268,12.334
1958.0133,12.304
1972.2019,12.504
1986.4933,13.074
2000.8883,13.084
2015.3875,12.218
2029.9918,11.760
2044.7020,11.924
2059.5188,12.032
2074.4429,12.060
2089.4751,11.963
2104.6163,11.688
2119.8673,11.480
2135.2287,11.366
2150.7014,11.335
2166.2863,11.419
2181.9841,11.388
2197.7957,11.205
2213.7218,11.127
2229.7633,11.184
2245.9211,11.255
2262.1960,11.342
2278.5888,11.414
2295.1004,11.466
2311.7316,11.423
2328.4834,11.270
2345.3565,11.073
2362.3520,10.827
2379.4705,10.703
2396.7132,10.715
2414.0807,10.694
2431.5742,10.636
2449.1944,10.648
2466.9422,10.733
2484.8187,10.765
2502.8247,10.744
2520.9612,10.834
2539.2292,11.036
2557.6295,11.096
2576.1631,11.017
2594.8310,10.931
2613.6342,10.839
2632.5737,10.764
2651.6504,10.706
2670.8654,10.686
2690.2196,10.700
2709.7140,10.681
2729.3497,10.631
2749.1277,10.524
2769.0490,10.369
2789.1147,10.315
2809.3258,10.343
2829.6833,10.332
2850.1884,10.289
2870.8420,10.280
2891.6453,10.297
2912.5994,10.359
2933.7052,10.454
2954.9641,10.884
2976.3770,11.561
2997.9450,11.314
3019.6694,10.400
3041.5511,10.091
3063.5915,10.205
3085.7915,10.276
3108.1524,10.317
3130.6754,10.194
3153.3616,9.963
3176.2121,9.782
3199.2283,9.632
3222.4112,9.607
3245.7621,9.659
3269.2822,9.646
3292.9728,9.593
3316.8350,9.557
3340.8702,9.530
3365.0795,9.545
3389.4643,9.582
3414.0257,9.537
3438.7652,9.445
3463.6839,9.352
3488.7832,9.259
3514.0643,9.224
3539.5287,9.219
3565.1776,9.243
3591.0123,9.281
3617.0343,9.297
3643.2448,9.302
3669.6452,9.262
3696.2370,9.199
3723.0215,9.153
3750.0000,9.114
3777.1740,9.138
3804.5450,9.191
3832.1143,9.157
3859.8834,9.087
3887.8537,9.116
3916.0267,9.187
3944.4038,9.473
3972.9866,9.847
4001.7765,9.667
4030.7750,9.270
4059.9837,9.161
4089.4040,9.162
4119.0375,9.087
4148.8857,8.984
4178.9503,9.024
4209.2327,9.115
4239.7345,9.149
4270.4574,9.164
4301.4029,9.121
4332.5726,9.059
4363.9682,9.027
4395.5913,9.005
4427.4436,9.031
4459.5267,9.071
4491.8422,9.077
4524.3920,9.073
4557.1776,9.101
4590.2008,9.139
4623.4633,9.088
4656.9668,9.012
4690.7131,8.914
4724.7039,8.811
4758.9411,8.795
4793.4263,8.800
4828.1615,9.026
4863.1483,9.303
4898.3887,9.136
4933.8845,8.867
4969.6374,8.865
5005.6495,8.920
5041.9225,8.882
5078.4583,8.825
5115.2589,8.883
5152.3262,8.964
5189.6621,8.996
5227.2685,9.020
5265.1474,9.056
5303.3009,9.094
5341.7308,8.958
5380.4391,8.794
5419.4280,8.871
5458.6994,8.988
5498.2554,8.941
5538.0980,8.870
5578.2294,8.853
5618.6515,8.844
5659.3666,8.895
5700.3767,8.955
5741.6840,8.865
5783.2906,8.756
5825.1987,8.880
5867.4105,9.030
5909.9282,8.970
5952.7539,8.887
5995.8901,9.272
6039.3387,9.702
6083.1023,9.574
6127.1829,9.394
6171.5830,9.374
6216.3049,9.366
6261.3508,9.418
6306.7231,9.475
6352.4242,9.316
6398.4565,9.144
6444.8224,9.208
6491.5242,9.287
6538.5645,9.161
6585.9456,9.024
6633.6701,8.947
6681.7404,8.873
6730.1590,8.835
6778.9285,8.798
6828.0514,8.780
6877.5303,8.762
6927.3677,9.481
6977.5663,10.216
7028.1286,9.400
7079.0573,8.561
7130.3551,8.569
7182.0246,8.583
7234.0685,8.594
7286.4896,8.606
7339.2905,8.651
7392.4740,8.696
7446.0429,8.755
7500.0000,8.813
7554.3481,8.787
7609.0900,8.763
7664.2286,8.775
7719.7668,8.787
7775.7074,8.815
7832.0534,8.864
7888.8077,9.407
7945.9732,9.901
8003.5530,9.406
8061.5500,8.930
8119.9674,8.807
8178.8080,8.695
8238.0750,8.745
8297.7715,8.794
8357.9006,8.814
8418.4654,8.837
8479.4690,8.900
8540.9148,8.964
8602.8057,9.022
8665.1452,9.080
8727.9364,9.140
8791.1827,9.223
8854.8872,9.527
8919.0534,9.825
8983.6845,10.067
9048.7840,10.213
9114.3552,9.571
9180.4016,8.988
9246.9265,8.852
9313.9336,8.730
9381.4262,8.705
9449.4079,8.692
9517.8822,8.763
9586.8527,8.815
9656.3230,8.742
9726.2967,8.684
9796.7774,8.711
9867.7689,8.718
9939.2748,8.610
10011.2989,8.547
10083.8449,8.719
10156.9166,8.910
10230.5178,9.194
10304.6524,9.391
10379.3241,9.159
10454.5370,8.942
10530.2949,8.794
10606.6017,8.672
10683.4615,8.664
10760.8783,8.657
10838.8561,8.655
10917.3989,8.664
10996.5108,8.721
11076.1961,8.778
11156.4588,8.839
11237.3031,8.877
11318.7332,8.828
11400.7534,8.798
11483.3680,8.837
11566.5812,8.849
11650.3974,8.769
11734.8210,8.746
11819.8563,8.911
11905.5079,9.077
11991.7801,9.246
12078.6775,9.332
12166.2046,9.157
12254.3659,9.047
12343.1661,9.127
12432.6098,9.192
12522.7016,9.214
12613.4462,9.223
12704.8485,9.197
12796.9130,9.246
12889.6447,9.499
12983.0484,9.644
13077.1289,9.513
13171.8912,9.430
13267.3402,9.464
13363.4808,9.478
13460.3181,9.442
13557.8571,9.454
13656.1029,9.577
13755.0606,9.675
13854.7355,9.717
13955.1326,9.752
14056.2573,9.774
14158.1147,9.796
14260.7102,9.820
14364.0492,9.871
14468.1370,9.977
14572.9791,10.054
14678.5809,10.075
14784.9480,10.080
14892.0858,10.052
15000.0000,10.058
15108.6962,10.126
15218.1800,10.196
15328.4572,10.270
15439.5335,10.345
15551.4148,10.424
15664.1067,10.499
15777.6153,10.569
15891.9464,10.616
16007.1060,10.623
16123.1001,10.642
16239.9347,10.681
16357.6160,10.725
16476.1500,10.777
16595.5430,10.829
16715.8011,10.881
16836.9307,10.967
16958.9381,11.105
17081.8295,11.158
17205.6115,11.088
17330.2905,11.098
17455.8729,11.222
17582.3653,11.298
17709.7744,11.309
17838.1067,11.386
17967.3690,11.552
18097.5680,11.632
18228.7104,11.602
18360.8031,11.554
18493.8531,11.485
18627.8672,11.509
18762.8524,11.647
18898.8157,11.779
19035.7644,11.904
19173.7054,11.991
19312.6459,12.035
19452.5933,12.032
19593.5548,11.976
19735.5378,11.989
19878.5496,12.075
20022.5978,12.118
20167.6898,12.116
20313.8332,12.127
20461.0356,12.153
20609.3047,12.136
20758.6482,12.076
20909.0740,12.054
21060.5897,12.069
21213.2034,12.053
21366.9231,12.007
21521.7566,11.964
21677.7121,11.924
21834.7977,11.852
21993.0217,11.753
22152.3922,11.621
22312.9176,11.460
22474.6062,11.315
22637.4664,11.184
22801.5068,11.032
22966.7359,10.862
23133.1624,10.795
23300.7948,10.810
23469.6420,10.715
23639.7127,10.534
