freq_hz,spl_db
8.7731,42.687
8.8367,42.762
8.9007,42.891
8.9652,43.021
9.0302,43.150
9.0956,43.280
9.1615,43.409
9.2279,43.539
9.2948,43.668
9.3622,43.798
9.4300,43.927
9.4983,44.057
9.5672,44.126
9.6365,44.165
9.7063,44.203
9.7767,44.242
9.8475,44.280
9.9189,44.319
9.9907,44.358
10.0631,44.396
10.1361,44.435
10.2095,44.473
10.2835,44.431
10.3580,44.267
10.4331,44.102
10.5087,43.938
10.5848,43.774
10.6615,43.609
10.7388,43.445
10.8166,43.280
10.8950,43.116
10.9739,42.952
11.0535,43.026
11.1335,43.144
11.2142,43.263
11.2955,43.381
11.3773,43.499
11.4598,43.618
11.5428,43.736
11.6265,43.854
11.7107,43.973
11.7956,44.193
11.8811,44.423
11.9672,44.654
12.0539,44.885
12.1412,45.116
12.2292,45.346
12.3178,45.577
12.4071,45.808
12.4970,46.186
12.5875,46.707
12.6788,47.228
12.7706,47.749
12.8632,48.270
12.9564,48.791
13.0503,49.312
13.1448,49.833
13.2401,50.144
13.3360,50.312
13.4327,50.479
13.5300,50.646
13.6281,50.813
13.7268,50.981
13.8263,51.148
13.9265,51.330
14.0274,51.636
14.1290,51.942
14.2314,52.249
14.3346,52.555
14.4384,52.862
14.5431,53.168
14.6484,53.474
14.7546,52.210
14.8615,50.945
14.9692,49.681
15.0777,48.416
15.1869,47.152
15.2970,45.887
15.4078,44.912
15.5195,44.837
15.6319,44.762
15.7452,44.688
15.8593,44.613
15.9742,44.539
16.0900,44.464
16.2066,44.452
16.3240,44.456
16.4423,44.460
16.5615,44.463
16.6815,44.467
16.8024,44.471
16.9241,44.231
17.0468,43.857
17.1703,43.482
17.2947,43.108
17.4200,42.734
17.5463,42.359
17.6734,42.280
17.8015,42.300
17.9305,42.320
18.0604,42.340
18.1913,42.360
18.3231,42.425
18.4559,42.914
18.5896,43.403
18.7243,43.892
18.8600,44.381
18.9967,44.870
19.1343,45.414
19.2730,45.986
19.4126,46.558
19.5533,47.130
19.6950,47.702
19.8377,48.075
19.9815,48.191
20.1263,48.307
20.2721,48.423
20.4190,48.539
20.5670,48.294
20.7160,47.506
20.8661,46.719
21.0173,45.931
21.1696,45.143
21.3230,44.966
21.4776,45.310
21.6332,45.655
21.7900,45.999
21.9479,46.344
22.1069,46.523
22.2671,46.671
22.4285,46.820
22.5910,46.968
22.7547,47.148
22.9196,47.401
23.0857,47.653
23.2529,47.906
23.4214,48.159
23.5912,48.735
23.7621,49.346
23.9343,49.956
24.1077,50.566
24.2824,51.103
24.4584,51.598
24.6356,52.094
24.8142,52.590
24.9940,52.968
25.1751,53.233
25.3575,53.498
25.5413,53.763
25.7264,54.365
25.9128,55.313
26.1005,56.260
26.2897,57.208
26.4802,59.116
26.6721,61.685
26.8654,64.254
27.0600,66.823
27.2561,67.252
27.4536,67.139
27.6526,67.025
27.8529,66.631
28.0548,63.819
28.2581,61.007
28.4628,58.195
28.6691,56.243
28.8769,55.129
29.0861,54.015
29.2969,52.901
29.5092,52.060
29.7230,51.220
29.9384,50.380
30.1553,49.643
30.3739,48.981
30.5940,48.319
30.8157,47.699
31.0390,47.211
31.2639,46.722
31.4904,46.233
31.7186,45.897
31.9485,45.562
32.1800,45.228
32.4132,45.009
32.6480,44.818
32.8846,44.628
33.1229,44.098
33.3629,43.414
33.6047,42.730
33.8482,42.418
34.0935,42.313
34.3406,42.207
34.5894,42.021
34.8401,41.793
35.0925,41.566
35.3468,41.954
35.6029,42.548
35.8609,43.142
36.1208,43.524
36.3826,43.881
36.6462,44.228
36.9117,44.475
37.1792,44.723
37.4486,45.005
37.7200,45.352
37.9933,45.698
38.2687,45.291
38.5460,44.500
38.8253,43.810
39.1066,47.102
39.3900,50.394
39.6755,51.264
39.9630,48.999
40.2525,46.735
40.5442,46.189
40.8380,45.846
41.1340,45.460
41.4320,45.011
41.7323,44.563
42.0347,44.255
42.3393,43.954
42.6461,43.727
42.9551,43.563
43.2664,43.577
43.5799,44.447
43.8957,45.318
44.2138,45.036
44.5342,44.540
44.8569,44.275
45.1820,44.196
45.5094,44.208
45.8391,44.432
46.1713,44.629
46.5059,44.542
46.8429,44.455
47.1823,44.678
47.5242,44.933
47.8686,45.490
48.2155,46.144
48.5649,46.968
48.9168,47.886
49.2713,48.370
49.6283,48.513
49.9879,48.466
50.3502,48.234
50.7150,48.094
51.0825,48.050
51.4527,47.785
51.8255,47.293
52.2011,47.626
52.5794,48.692
52.9604,48.914
53.3442,48.553
53.7307,49.021
54.1201,49.874
54.5122,51.007
54.9073,52.211
55.3051,51.909
55.7059,51.635
56.1096,52.464
56.5162,52.884
56.9257,52.318
57.3382,52.248
57.7537,52.663
58.1722,52.415
58.5938,51.936
59.0183,51.883
59.4460,51.921
59.8768,52.196
60.3107,52.288
60.7477,52.247
61.1879,52.707
61.6313,53.297
62.0779,54.121
62.5278,53.889
62.9809,52.965
63.4372,53.322
63.8969,53.801
64.3600,54.444
64.8263,55.028
65.2961,55.369
65.7693,54.960
66.2459,54.529
66.7259,54.144
67.2094,54.058
67.6964,54.091
68.1870,53.988
68.6811,52.700
69.1788,52.767
69.6801,53.301
70.1850,52.966
70.6936,52.770
71.2059,52.783
71.7219,53.156
72.2416,53.200
72.7651,53.546
73.2924,54.172
73.8235,54.047
74.3585,54.000
74.8973,54.338
75.4400,55.325
75.9867,55.079
76.5373,54.624
77.0919,54.040
77.6506,53.389
78.2133,51.891
78.7800,52.004
79.3509,51.667
79.9259,50.031
80.5051,48.806
81.0885,48.917
81.6761,51.192
82.2679,53.808
82.8641,54.979
83.4645,54.815
84.0694,54.897
84.6786,55.852
85.2922,56.903
85.9102,57.725
86.5328,58.385
87.1598,58.696
87.7914,57.993
88.4276,58.175
89.0684,58.527
89.7138,58.290
90.3639,57.803
91.0187,57.578
91.6783,57.150
92.3426,56.226
93.0118,54.810
93.6858,53.080
94.3647,53.688
95.0485,51.731
95.7372,49.815
96.4310,48.229
97.1298,46.784
97.8336,46.693
98.5425,48.035
99.2566,48.350
99.9759,49.534
100.7003,51.144
101.4301,51.498
102.1651,52.324
102.9054,53.151
103.6511,53.933
104.4022,54.714
105.1587,54.848
105.9208,54.974
106.6883,54.878
107.4614,54.780
108.2401,54.396
109.0245,54.014
109.8145,53.827
110.6103,53.633
111.4118,52.958
112.2191,52.284
113.0323,51.624
113.8514,50.996
114.6764,51.480
115.5074,51.939
116.3444,51.708
117.1875,51.501
118.0367,51.850
118.8920,52.147
119.7536,51.410
120.6214,50.730
121.4954,51.035
122.3758,51.348
123.2626,51.779
124.1558,52.202
125.0555,52.521
125.9617,52.776
126.8745,52.260
127.7939,51.786
128.7199,51.774
129.6527,51.756
130.5922,51.672
131.5385,51.596
132.4917,51.601
133.4518,51.674
134.4188,52.339
135.3929,53.006
136.3740,53.695
137.3622,54.421
138.3576,55.417
139.3602,56.225
140.3701,55.696
141.3872,55.316
142.4118,55.931
143.4438,56.579
144.4832,57.436
145.5302,58.247
146.5848,58.789
147.6470,59.356
148.7169,60.062
149.7946,60.727
150.8800,61.180
151.9734,61.582
153.0746,61.722
154.1839,61.842
155.3012,61.859
156.4265,61.871
157.5601,61.862
158.7018,61.803
159.8518,61.526
161.0102,61.430
162.1769,62.099
163.3521,62.786
164.5359,63.546
165.7282,64.177
166.9291,64.312
168.1387,64.328
169.3571,63.904
170.5844,63.357
171.8205,62.375
173.0656,61.375
174.3197,60.315
175.5829,59.349
176.8552,58.690
178.1368,57.967
179.4276,57.041
180.7278,56.208
182.0375,55.661
183.3566,55.097
184.6853,54.481
186.0236,54.003
187.3716,53.917
188.7293,53.705
190.0969,53.148
191.4745,52.726
192.8620,52.662
194.2595,52.654
195.6672,52.787
197.0851,52.929
198.5133,53.091
199.9518,53.423
201.4007,54.162
202.8601,54.687
204.3301,54.720
205.8108,54.769
207.3022,54.853
208.8044,54.982
210.3175,55.206
211.8415,55.283
213.3766,55.052
214.9228,55.224
216.4802,56.217
218.0489,57.048
219.6290,57.561
221.2205,57.947
222.8236,58.092
224.4383,58.229
226.0646,58.352
227.7028,58.530
229.3528,58.809
231.0148,59.157
232.6888,59.626
234.3750,60.044
236.0734,60.372
237.7841,60.684
239.5071,60.967
241.2427,61.156
242.9909,61.196
244.7517,61.146
246.5252,60.956
248.3117,60.684
250.1110,60.289
251.9234,59.799
253.7490,59.172
255.5877,58.420
257.4398,57.493
259.3054,56.664
261.1844,55.973
263.0770,55.153
264.9834,54.157
266.9036,53.470
268.8377,53.187
270.7858,52.725
272.7480,52.033
274.7245,51.734
276.7152,51.922
278.7204,52.072
280.7401,52.175
282.7745,52.383
284.8236,52.717
286.8875,52.563
288.9665,51.850
291.0604,51.211
293.1696,50.656
295.2940,50.200
297.4338,49.849
299.5891,49.621
301.7601,49.522
303.9468,49.664
306.1493,50.055
308.3678,50.258
310.6023,50.274
312.8531,50.605
315.1202,51.242
317.4036,51.583
319.7037,51.646
322.0204,51.876
324.3539,52.258
326.7043,52.590
329.0717,52.874
331.4563,53.387
333.8582,54.098
336.2774,54.664
338.7143,55.107
341.1687,55.439
343.6410,55.680
346.1311,55.953
348.6393,56.252
351.1657,56.629
353.7104,57.066
356.2735,57.456
358.8552,57.811
361.4557,58.244
364.0749,58.733
366.7132,59.140
369.3705,59.488
372.0471,59.566
374.7431,59.456
377.4587,59.048
380.1939,58.438
382.9489,57.682
385.7239,56.829
388.5191,56.128
391.3344,55.523
394.1702,55.106
397.0265,54.804
399.9035,54.611
402.8014,54.483
405.7203,54.303
408.6603,54.093
411.6216,54.206
414.6044,54.503
417.6088,54.396
420.6349,54.066
423.6830,53.544
426.7532,52.919
429.8456,52.393
432.9605,51.919
436.0979,52.001
439.2580,52.363
442.4411,52.748
445.6472,53.145
448.8765,53.565
452.1293,53.997
455.4056,54.138
458.7057,54.147
462.0296,54.288
465.3777,54.488
468.7500,54.226
472.1468,53.765
475.5681,53.835
479.0143,54.127
482.4854,53.992
485.9817,53.685
489.5033,53.593
493.0505,53.585
496.6233,53.232
500.2221,52.748
503.8469,52.250
507.4980,51.746
511.1755,51.294
514.8797,50.859
518.6107,52.083
522.3688,53.869
526.1541,55.088
529.9668,56.120
533.8072,56.301
537.6754,56.214
541.5716,55.984
545.4960,55.711
549.4489,55.769
553.4304,55.924
557.4408,55.920
561.4803,55.873
565.5490,55.858
569.6472,55.852
573.7751,55.733
577.9329,55.584
582.1208,55.468
586.3391,55.361
590.5880,55.299
594.8676,55.248
599.1783,55.131
603.5202,55.000
607.8935,54.888
612.2986,54.781
616.7356,55.109
621.2047,55.527
625.7062,56.009
630.2403,56.503
634.8073,56.903
639.4074,57.284
644.0408,57.920
648.7078,58.600
653.4086,58.896
658.1434,59.126
662.9126,59.012
667.7163,58.843
672.5549,58.467
677.4285,58.060
682.3374,57.131
687.2819,56.128
692.2623,55.598
697.2787,55.130
702.3314,54.703
707.4208,54.280
712.5471,54.376
717.7105,54.532
722.9113,54.727
728.1498,54.926
733.4263,55.287
738.7410,55.664
744.0942,55.923
749.4863,56.172
754.9173,56.176
760.3878,56.161
765.8979,56.474
771.4479,56.812
777.0381,56.986
782.6688,57.149
788.3404,57.303
794.0530,57.456
799.8071,57.300
805.6028,57.128
811.4405,56.656
817.3206,56.170
823.2432,55.836
829.2088,55.507
835.2175,55.328
841.2699,55.153
847.3661,54.779
853.5064,54.401
859.6913,53.857
865.9210,53.311
872.1958,52.054
878.5161,50.792
884.8822,50.969
891.2944,51.144
897.7531,50.880
904.2586,50.606
910.8112,49.511
917.4113,48.435
924.0592,48.263
930.7554,48.106
937.5000,48.517
944.2935,48.926
951.1363,49.298
958.0286,49.667
964.9708,49.948
971.9634,50.206
979.0067,50.003
986.1010,49.782
993.2467,49.250
1000.4441,48.701
1007.6938,47.887
1014.9959,47.103
1022.3510,46.730
1029.7594,46.324
1037.2214,45.507
1044.7376,44.785
1052.3082,45.137
1059.9336,45.524
1067.6143,46.263
1075.3507,46.933
1083.1432,46.945
1090.9921,46.963
1098.8978,47.036
1106.8609,47.071
1114.8817,46.794
1122.9606,46.491
1131.0980,45.993
1139.2944,45.460
1147.5502,44.678
1155.8658,43.960
1164.2417,43.668
1172.6783,43.476
1181.1760,43.922
1189.7353,44.243
1198.3566,43.825
1207.0404,43.385
1215.7871,42.825
1224.5972,42.492
1233.4711,43.381
1242.4094,44.390
1251.4124,46.019
1260.4806,47.479
1269.6146,48.124
1278.8147,48.621
1288.0815,48.434
1297.4155,48.214
1306.8171,47.853
1316.2869,47.441
1325.8252,46.820
1335.4327,46.223
1345.1098,45.724
1354.8570,45.244
1364.6749,44.836
1374.5639,44.332
1384.5245,43.466
1394.5573,42.533
1404.6629,41.357
1414.8417,40.238
1425.0942,39.319
1435.4210,38.702
1445.8226,39.085
1456.2997,39.807
1466.8526,41.609
1477.4820,43.382
1488.1885,45.066
1498.9725,46.590
1509.8347,47.642
1520.7756,48.451
1531.7957,48.565
1542.8958,48.502
1554.0762,47.952
1565.3377,47.433
1576.6808,46.997
1588.1061,46.874
1599.6141,47.556
1611.2056,48.040
1622.8811,48.031
1634.6411,48.061
1646.4864,48.185
1658.4175,48.370
1670.4351,48.699
1682.5398,48.937
1694.7321,48.970
1707.0129,48.912
1719.3826,48.654
1731.8419,48.376
1744.3916,48.054
1757.0322,47.889
1769.7643,48.045
1782.5888,48.208
1795.5062,48.385
1808.5171,48.446
1821.6224,48.281
1834.8226,48.231
1848.1185,48.394
1861.5107,48.198
1875.0000,47.353
1888.5870,46.760
1902.2725,46.613
1916.0572,46.786
1929.9417,47.505
1943.9268,48.066
1958.0133,48.366
1972.2019,48.665
1986.4933,48.962
2000.8883,49.020
2015.3875,48.705
2029.9918,48.591
2044.7020,48.782
2059.5188,48.932
2074.4429,49.023
2089.4751,48.906
2104.6163,48.491
2119.8673,48.016
2135.2287,47.459
2150.7014,46.517
2166.2863,45.053
2181.9841,43.872
2197.7957,43.067
2213.7218,42.940
2229.7633,43.687
2245.9211,44.252
2262.1960,44.590
2278.5888,45.164
2295.1004,46.024
2311.7316,46.156
2328.4834,45.428
2345.3565,45.139
2362.3520,45.353
2379.4705,44.992
2396.7132,43.988
2414.0807,43.666
2431.5742,44.086
2449.1944,44.448
2466.9422,44.749
2484.8187,44.567
2502.8247,43.888
2520.9612,43.352
2539.2292,42.961
2557.6295,42.869
2576.1631,43.070
2594.8310,42.905
2613.6342,42.394
2632.5737,42.388
2651.6504,42.846
2670.8654,42.725
2690.2196,42.082
2709.7140,41.737
2729.3497,41.654
2749.1277,41.723
2769.0490,41.922
2789.1147,41.979
2809.3258,41.918
2829.6833,42.040
2850.1884,42.309
2870.8420,42.505
2891.6453,42.645
2912.5994,43.178
2933.7052,44.011
2954.9641,44.813
2976.3770,45.592
2997.9450,45.912
3019.6694,45.903
3041.5511,45.975
3063.5915,46.102
3085.7915,46.308
3108.1524,46.566
3130.6754,46.773
3153.3616,46.944
3176.2121,47.357
3199.2283,47.925
3222.4112,47.572
3245.7621,46.646
3269.2822,46.521
3292.9728,46.884
3316.8350,46.972
3340.8702,46.899
3365.0795,46.601
3389.4643,46.175
3414.0257,45.905
3438.7652,45.723
3463.6839,45.644
3488.7832,45.620
3514.0643,45.259
3539.5287,44.723
3565.1776,45.314
3591.0123,46.475
3617.0343,46.957
3643.2448,47.104
3669.6452,46.812
3696.2370,46.310
3723.0215,46.310
3750.0000,46.541
3777.1740,46.543
3804.5450,46.441
3832.1143,45.860
3859.8834,45.072
3887.8537,44.666
3916.0267,44.419
3944.4038,44.321
3972.9866,44.285
4001.7765,43.802
4030.7750,43.143
4059.9837,43.129
4089.4040,43.358
4119.0375,43.051
4148.8857,42.548
4178.9503,42.540
4209.2327,42.707
4239.7345,43.703
4270.4574,44.982
4301.4029,45.564
4332.5726,45.916
4363.9682,47.362
4395.5913,49.155
4427.4436,49.651
4459.5267,49.753
4491.8422,49.747
4524.3920,49.710
4557.1776,49.969
4590.2008,50.312
4623.4633,49.908
4656.9668,49.301
4690.7131,49.246
4724.7039,49.334
4758.9411,49.112
4793.4263,48.812
4828.1615,48.984
4863.1483,49.269
4898.3887,49.446
4933.8845,49.598
4969.6374,49.826
5005.6495,50.071
5041.9225,50.097
5078.4583,50.077
5115.2589,49.641
5152.3262,49.123
5189.6621,49.175
5227.2685,49.333
5265.1474,49.125
5303.3009,48.852
5341.7308,48.583
5380.4391,48.314
5419.4280,48.147
5458.6994,47.996
5498.2554,48.064
5538.0980,48.164
5578.2294,47.800
5618.6515,47.369
5659.3666,47.443
5700.3767,47.584
5741.6840,48.067
5783.2906,48.593
5825.1987,49.210
5867.4105,49.839
5909.9282,49.278
5952.7539,48.589
5995.8901,48.572
6039.3387,48.620
6083.1023,48.913
6127.1829,49.228
6171.5830,49.160
6216.3049,49.059
6261.3508,49.162
6306.7231,49.280
6352.4242,49.652
6398.4565,50.041
6444.8224,50.244
6491.5242,50.436
6538.5645,50.057
6585.9456,49.649
6633.6701,49.638
6681.7404,49.645
6730.1590,49.319
6778.9285,48.981
6828.0514,49.009
6877.5303,49.047
6927.3677,49.462
6977.5663,49.884
7028.1286,50.180
7079.0573,50.474
7130.3551,50.893
7182.0246,51.313
7234.0685,51.759
7286.4896,52.196
7339.2905,51.206
7392.4740,50.224
7446.0429,49.880
7500.0000,49.538
7554.3481,49.282
7609.0900,49.025
7664.2286,48.732
7719.7668,48.470
7775.7074,49.078
7832.0534,49.662
7888.8077,49.660
7945.9732,49.665
8003.5530,49.830
8061.5500,49.955
8119.9674,49.391
8178.8080,48.848
8238.0750,48.619
8297.7715,48.386
8357.9006,48.101
8418.4654,47.817
8479.4690,47.549
8540.9148,47.319
8602.8057,47.524
8665.1452,47.734
8727.9364,48.003
8791.1827,48.250
8854.8872,48.295
8919.0534,48.402
8983.6845,49.048
9048.7840,49.664
9114.3552,50.035
9180.4016,50.419
9246.9265,50.912
9313.9336,51.329
9381.4262,51.202
9449.4079,51.171
9517.8822,51.799
9586.8527,52.382
9656.3230,52.684
9726.2967,53.026
9796.7774,53.604
9867.7689,54.070
9939.2748,53.890
10011.2989,53.911
10083.8449,55.009
10156.9166,55.893
10230.5178,55.678
10304.6524,55.123
10379.3241,52.916
10454.5370,50.853
10530.2949,49.460
10606.6017,48.275
10683.4615,48.016
10760.8783,47.748
10838.8561,47.441
10917.3989,47.035
10996.5108,46.224
11076.1961,45.564
11156.4588,45.492
11237.3031,45.286
11318.7332,44.582
11400.7534,43.928
11483.3680,43.453
11566.5812,43.138
11650.3974,43.377
11734.8210,43.541
11819.8563,43.451
11905.5079,43.445
11991.7801,43.700
12078.6775,43.901
12166.2046,43.932
12254.3659,44.000
12343.1661,44.179
12432.6098,44.451
12522.7016,44.990
12613.4462,45.413
12704.8485,45.517
12796.9130,45.763
12889.6447,46.390
12983.0484,47.315
13077.1289,49.009
13171.8912,50.412
13267.3402,51.093
13363.4808,51.431
13460.3181,50.946
13557.8571,50.468
13656.1029,50.008
13755.0606,49.540
13854.7355,49.052
13955.1326,48.775
14056.2573,48.956
14158.1147,49.253
14260.7102,49.792
14364.0492,50.132
14468.1370,50.061
14572.9791,49.771
14678.5809,49.046
14784.9480,48.197
14892.0858,47.109
15000.0000,45.693
15108.6962,43.660
15218.1800,42.046
15328.4572,41.194
15439.5335,40.776
15551.4148,41.126
15664.1067,41.567
15777.6153,42.165
15891.9464,42.622
16007.1060,42.845
16123.1001,43.192
16239.9347,43.739
16357.6160,44.065
16476.1500,44.043
16595.5430,44.562
16715.8011,45.906
16836.9307,47.164
16958.9381,48.297
17081.8295,49.299
17205.6115,50.114
17330.2905,50.381
17455.8729,49.879
17582.3653,48.777
17709.7744,46.860
17838.1067,45.255
17967.3690,44.063
18097.5680,42.573
18228.7104,40.697
18360.8031,38.791
18493.8531,36.847
18627.8672,35.363
18762.8524,34.442
18898.8157,33.503
19035.7644,32.541
19173.7054,31.896
19312.6459,31.615
19452.5933,31.236
19593.5548,30.747
19735.5378,30.673
19878.5496,31.051
20022.5978,31.667
20167.6898,32.537
20313.8332,33.307
20461.0356,33.976
20609.3047,34.500
20758.6482,34.878
20909.0740,35.707
21060.5897,36.978
21213.2034,37.475
21366.9231,37.236
21521.7566,36.122
21677.7121,34.198
21834.7977,32.855
21993.0217,32.038
22152.3922,31.809
22312.9176,32.097
22474.6062,31.315
22637.4664,29.622
22801.5068,26.794
22966.7359,23.026
23133.1624,19.920
23300.7948,17.349
23469.6420,15.558
23639.7127,14.381
